txn_id,txn_hour,txn_amount,amount_deviation,txn_velocity,behavior_score,payment_channel,risk_flag
TXN03153,13,469.67,-0.34,0.42,0.1,UPI,0
TXN03154,10,810.93,-0.34,0.22,0.11,CreditCard,0
TXN03155,10,664.32,-0.05,0.67,0.05,UPI,0
TXN03156,16,1018.55,0.28,0.33,0.13,DebitCard,0
TXN03157,9,1173.89,0.08,0.52,0.19,UPI,0
TXN03158,14,684.72,-0.25,0.12,0.15,UPI,0
TXN03159,15,893.05,-0.1,0.77,0.22,DebitCard,0
TXN03160,9,809.54,0.23,0.67,0.05,CreditCard,0
TXN03161,16,488.07,-0.35,0.72,0.1,DebitCard,0
TXN03162,11,361.04,-0.09,0.2,0.17,UPI,0
TXN03163,11,1043.16,0.3,0.28,0.08,UPI,0
TXN03164,10,798.07,-0.45,0.5,0.16,UPI,0
TXN03165,8,549.47,-0.41,0.64,0.1,CreditCard,0
TXN03166,12,640.61,-0.23,0.55,0.32,CreditCard,0
TXN03167,13,951.94,-0.12,0.14,0.23,CreditCard,0
TXN03168,13,471.9,0.44,0.67,0.22,UPI,0
TXN03169,10,643.92,0.37,0.53,0.06,DebitCard,0
TXN03170,21,295.63,0.1,0.56,0.18,CreditCard,0
TXN03171,17,1064.46,0.41,0.74,0.24,DebitCard,0
TXN03172,14,807.26,0.16,0.57,0.13,CreditCard,0
TXN03173,16,696.73,0.05,0.26,0.19,CreditCard,0
TXN03174,10,215.58,-0.04,0.58,0.26,DebitCard,0
TXN03175,15,419.0,0.01,0.55,0.22,CreditCard,0
TXN03176,16,285.39,-0.3,0.26,0.13,UPI,0
TXN03177,20,936.96,-0.29,0.64,0.33,DebitCard,0
TXN03178,18,266.15,0.14,0.67,0.11,UPI,0
TXN03179,9,574.17,0.48,0.54,0.12,CreditCard,0
TXN03180,10,651.86,0.01,0.42,0.34,UPI,0
TXN03181,9,211.88,0.44,0.64,0.06,CreditCard,0
TXN03182,16,591.88,-0.38,0.75,0.05,UPI,0
TXN03183,20,1122.57,0.37,0.32,0.19,DebitCard,0
TXN03184,12,571.71,0.15,0.12,0.12,DebitCard,0
TXN03185,20,541.7,0.2,0.46,0.08,CreditCard,0
TXN03186,8,639.37,-0.26,0.78,0.34,DebitCard,0
TXN03187,12,971.92,0.11,0.5,0.08,CreditCard,0
TXN03188,10,914.88,0.21,0.41,0.2,CreditCard,0
TXN03189,14,713.15,0.4,0.26,0.31,UPI,0
TXN03190,19,953.82,-0.26,0.2,0.31,DebitCard,0
TXN03191,14,710.64,-0.22,0.17,0.31,CreditCard,0
TXN03192,8,671.12,-0.36,0.41,0.05,DebitCard,0
TXN03193,8,658.43,0.16,0.31,0.32,DebitCard,0
TXN03194,20,715.64,0.1,0.42,0.32,CreditCard,0
TXN03195,9,1090.81,0.46,0.14,0.22,DebitCard,0
TXN03196,14,364.13,-0.19,0.11,0.15,DebitCard,0
TXN03197,19,1006.36,0.28,0.39,0.16,CreditCard,0
TXN03198,15,1106.78,-0.49,0.59,0.14,CreditCard,0
TXN03199,11,1022.63,-0.38,0.32,0.16,UPI,0
TXN03200,16,1055.91,0.39,0.33,0.21,UPI,0
TXN03201,22,213.71,0.03,0.41,0.27,UPI,0
TXN03202,17,301.73,0.13,0.39,0.1,DebitCard,0
TXN03203,15,362.44,-0.11,0.56,0.32,CreditCard,0
TXN03204,18,573.88,0.14,0.12,0.34,DebitCard,0
TXN03205,9,873.83,0.07,0.3,0.32,DebitCard,0
TXN03206,18,614.18,0.27,0.75,0.22,DebitCard,0
TXN03207,13,393.57,0.31,0.74,0.19,UPI,0
TXN03208,8,908.63,-0.06,0.77,0.16,DebitCard,0
TXN03209,8,719.54,-0.16,0.58,0.32,DebitCard,0
TXN03210,22,1082.95,-0.06,0.56,0.3,UPI,0
TXN03211,12,1073.18,-0.45,0.79,0.09,CreditCard,0
TXN03212,15,606.23,0.28,0.56,0.33,CreditCard,0
TXN03213,13,747.12,0.36,0.13,0.12,UPI,0
TXN03214,21,434.52,-0.5,0.45,0.31,DebitCard,0
TXN03215,11,726.01,-0.42,0.33,0.25,DebitCard,0
TXN03216,10,998.26,0.26,0.41,0.26,DebitCard,0
TXN03217,9,517.25,-0.01,0.17,0.26,UPI,0
TXN03218,13,791.85,-0.1,0.36,0.34,UPI,0
TXN03219,22,886.76,0.35,0.23,0.18,CreditCard,0
TXN03220,16,1185.18,0.3,0.73,0.05,DebitCard,0
TXN03221,14,819.11,0.33,0.69,0.14,UPI,0
TXN03222,16,520.96,0.34,0.27,0.25,CreditCard,0
TXN03223,8,905.91,-0.26,0.57,0.3,UPI,0
TXN03224,11,887.37,-0.46,0.32,0.33,DebitCard,0
TXN03225,9,779.03,-0.38,0.46,0.08,CreditCard,0
TXN03226,12,864.1,0.01,0.32,0.11,UPI,0
TXN03227,15,445.93,0.03,0.71,0.07,UPI,0
TXN03228,11,384.4,-0.03,0.1,0.07,UPI,0
TXN03229,21,678.86,-0.16,0.23,0.33,UPI,0
TXN03230,9,293.32,-0.47,0.74,0.31,UPI,0
TXN03231,22,913.78,-0.03,0.43,0.33,CreditCard,0
TXN03232,10,862.59,0.32,0.13,0.06,DebitCard,0
TXN03233,16,896.87,0.06,0.29,0.25,CreditCard,0
TXN03234,19,920.4,-0.36,0.62,0.27,CreditCard,0
TXN03235,22,971.86,-0.06,0.76,0.34,DebitCard,0
TXN03236,8,864.21,0.43,0.5,0.29,CreditCard,0
TXN03237,21,1079.17,-0.38,0.42,0.34,DebitCard,0
TXN03238,13,295.78,-0.16,0.76,0.08,UPI,0
TXN03239,18,1169.28,0.15,0.12,0.09,UPI,0
TXN03240,22,1039.43,-0.3,0.45,0.24,CreditCard,0
TXN03241,19,317.47,-0.4,0.56,0.19,UPI,0
TXN03242,10,1163.36,-0.48,0.28,0.07,CreditCard,0
TXN03243,12,741.39,0.02,0.45,0.14,DebitCard,0
TXN03244,22,807.03,-0.49,0.71,0.12,CreditCard,0
TXN03245,11,1160.55,-0.41,0.74,0.27,UPI,0
TXN03246,15,352.22,0.01,0.55,0.29,CreditCard,0
TXN03247,15,755.62,0.38,0.78,0.08,UPI,0
TXN03248,14,334.72,-0.27,0.64,0.11,UPI,0
TXN03249,14,230.23,-0.04,0.42,0.08,DebitCard,0
TXN03250,20,897.26,0.13,0.34,0.07,CreditCard,0
TXN03251,17,964.16,-0.28,0.62,0.11,CreditCard,0
TXN03252,16,214.24,0.33,0.73,0.17,UPI,0
TXN03253,15,1088.39,-0.27,0.49,0.2,UPI,0
TXN03254,19,878.92,0.17,0.19,0.16,UPI,0
TXN03255,22,886.29,0.18,0.38,0.22,DebitCard,0
TXN03256,19,891.48,-0.2,0.46,0.31,CreditCard,0
TXN03257,20,520.09,0.41,0.3,0.06,CreditCard,0
TXN03258,9,295.22,-0.1,0.31,0.23,CreditCard,0
TXN03259,19,422.95,-0.02,0.8,0.22,CreditCard,0
TXN03260,22,842.39,-0.22,0.7,0.16,CreditCard,0
TXN03261,10,1191.71,0.25,0.74,0.24,UPI,0
TXN03262,16,634.84,-0.18,0.49,0.34,UPI,0
TXN03263,22,1142.66,-0.16,0.4,0.08,DebitCard,0
TXN03264,20,644.75,-0.36,0.51,0.29,CreditCard,0
TXN03265,10,1054.92,-0.48,0.27,0.31,UPI,0
TXN03266,9,228.64,0.38,0.56,0.31,DebitCard,0
TXN03267,11,1097.5,-0.34,0.15,0.28,CreditCard,0
TXN03268,14,989.16,0.39,0.17,0.24,DebitCard,0
TXN03269,20,535.82,-0.07,0.66,0.2,CreditCard,0
TXN03270,9,417.93,-0.42,0.2,0.17,CreditCard,0
TXN03271,15,1167.42,-0.08,0.76,0.05,CreditCard,0
TXN03272,11,330.42,-0.25,0.77,0.28,CreditCard,0
TXN03273,22,761.35,0.21,0.18,0.19,UPI,0
TXN03274,14,1152.65,0.43,0.47,0.15,UPI,0
TXN03275,16,498.46,0.25,0.69,0.17,UPI,0
TXN03276,10,454.03,-0.26,0.25,0.27,UPI,0
TXN03277,12,298.0,0.04,0.47,0.24,CreditCard,0
TXN03278,22,619.21,-0.07,0.64,0.07,UPI,0
TXN03279,10,453.68,0.17,0.12,0.07,UPI,0
TXN03280,9,554.71,-0.15,0.62,0.18,DebitCard,0
TXN03281,17,437.44,-0.36,0.2,0.31,CreditCard,0
TXN03282,11,1028.98,0.16,0.74,0.09,CreditCard,0
TXN03283,8,805.25,0.23,0.69,0.07,UPI,0
TXN03284,21,510.63,-0.02,0.53,0.08,DebitCard,0
TXN03285,22,968.36,0.42,0.69,0.32,CreditCard,0
TXN03286,20,370.61,-0.18,0.65,0.19,UPI,0
TXN03287,11,1070.47,0.04,0.2,0.18,UPI,0
TXN03288,17,630.09,-0.05,0.78,0.34,DebitCard,0
TXN03289,8,696.04,-0.25,0.26,0.2,DebitCard,0
TXN03290,20,342.79,-0.37,0.28,0.15,CreditCard,0
TXN03291,22,741.18,0.44,0.3,0.28,UPI,0
TXN03292,15,356.66,0.24,0.11,0.13,UPI,0
TXN03293,17,577.99,-0.05,0.26,0.32,UPI,0
TXN03294,22,682.05,0.32,0.47,0.21,CreditCard,0
TXN03295,17,737.5,0.4,0.76,0.11,DebitCard,0
TXN03296,14,500.33,-0.49,0.52,0.23,DebitCard,0
TXN03297,19,970.16,0.26,0.77,0.23,CreditCard,0
TXN03298,19,520.08,-0.24,0.19,0.09,DebitCard,0
TXN03299,9,609.78,0.02,0.44,0.26,CreditCard,0
TXN03300,19,986.07,-0.41,0.27,0.08,CreditCard,0
TXN03301,12,365.3,-0.37,0.63,0.24,CreditCard,0
TXN03302,11,518.14,0.36,0.67,0.3,DebitCard,0
TXN03303,19,462.67,-0.28,0.72,0.12,DebitCard,0
TXN03304,13,771.41,0.34,0.41,0.14,CreditCard,0
TXN03305,18,863.42,-0.01,0.2,0.12,UPI,0
TXN03306,17,795.46,0.24,0.71,0.25,DebitCard,0
TXN03307,8,691.36,0.46,0.63,0.14,CreditCard,0
TXN03308,21,653.98,-0.19,0.49,0.07,DebitCard,0
TXN03309,13,742.51,-0.47,0.14,0.28,UPI,0
TXN03310,20,474.68,-0.45,0.43,0.26,UPI,0
TXN03311,13,631.92,-0.36,0.78,0.19,DebitCard,0
TXN03312,22,1004.87,-0.18,0.69,0.18,DebitCard,0
TXN03313,14,209.57,-0.39,0.1,0.29,UPI,0
TXN03314,14,494.98,0.14,0.71,0.2,DebitCard,0
TXN03315,8,537.08,0.11,0.71,0.3,UPI,0
TXN03316,8,382.02,0.4,0.5,0.08,UPI,0
TXN03317,21,588.98,0.33,0.39,0.13,UPI,0
TXN03318,10,407.1,0.2,0.11,0.33,CreditCard,0
TXN03319,22,831.01,0.35,0.16,0.29,UPI,0
TXN03320,9,426.3,0.39,0.63,0.08,DebitCard,0
TXN03321,21,1193.66,0.23,0.49,0.34,DebitCard,0
TXN03322,8,805.46,0.04,0.77,0.18,UPI,0
TXN03323,14,848.01,-0.44,0.37,0.31,UPI,0
TXN03324,9,750.92,0.04,0.63,0.33,DebitCard,0
TXN03325,21,1097.65,-0.34,0.41,0.25,DebitCard,0
TXN03326,13,649.05,-0.33,0.38,0.2,UPI,0
TXN03327,9,433.31,-0.1,0.73,0.26,CreditCard,0
TXN03328,12,237.96,-0.48,0.38,0.08,DebitCard,0
TXN03329,22,957.88,-0.07,0.17,0.17,CreditCard,0
TXN03330,16,842.56,-0.14,0.7,0.24,CreditCard,0
TXN03331,16,996.0,-0.17,0.68,0.06,UPI,0
TXN03332,22,428.75,-0.48,0.23,0.29,DebitCard,0
TXN03333,17,225.3,-0.12,0.66,0.06,CreditCard,0
TXN03334,17,1055.97,0.18,0.37,0.35,CreditCard,0
TXN03335,13,919.24,-0.5,0.67,0.16,DebitCard,0
TXN03336,16,288.76,-0.19,0.3,0.27,CreditCard,0
TXN03337,13,1192.41,0.24,0.47,0.1,DebitCard,0
TXN03338,14,1123.23,0.02,0.65,0.08,DebitCard,0
TXN03339,10,743.62,0.33,0.33,0.09,DebitCard,0
TXN03340,19,663.61,0.46,0.54,0.16,DebitCard,0
TXN03341,18,1184.19,0.13,0.56,0.06,DebitCard,0
TXN03342,12,875.1,-0.13,0.75,0.11,CreditCard,0
TXN03343,9,757.79,-0.47,0.33,0.29,DebitCard,0
TXN03344,18,447.93,0.27,0.46,0.11,UPI,0
TXN03345,9,295.13,-0.19,0.48,0.28,UPI,0
TXN03346,14,614.9,0.27,0.59,0.21,UPI,0
TXN03347,22,1029.51,0.35,0.41,0.11,DebitCard,0
TXN03348,8,268.47,-0.33,0.11,0.33,UPI,0
TXN03349,21,1002.52,-0.41,0.44,0.28,DebitCard,0
TXN03350,15,756.26,0.03,0.73,0.34,DebitCard,0
TXN03351,9,541.21,-0.16,0.66,0.3,CreditCard,0
TXN03352,14,626.78,-0.23,0.59,0.28,CreditCard,0
TXN03353,21,246.86,-0.2,0.62,0.13,CreditCard,0
TXN03354,22,707.32,0.49,0.31,0.27,CreditCard,0
TXN03355,11,764.99,0.01,0.19,0.08,UPI,0
TXN03356,20,838.7,0.11,0.76,0.19,CreditCard,0
TXN03357,20,1055.11,-0.31,0.77,0.3,CreditCard,0
TXN03358,13,927.1,-0.5,0.57,0.23,CreditCard,0
TXN03359,11,916.98,-0.48,0.33,0.29,UPI,0
TXN03360,8,841.27,-0.3,0.64,0.16,CreditCard,0
TXN03361,9,398.62,0.27,0.63,0.1,DebitCard,0
TXN03362,13,859.59,0.08,0.19,0.32,DebitCard,0
TXN03363,9,657.76,0.41,0.44,0.14,CreditCard,0
TXN03364,22,828.07,-0.39,0.35,0.08,UPI,0
TXN03365,20,889.05,-0.12,0.65,0.2,DebitCard,0
TXN03366,14,280.63,-0.45,0.53,0.32,DebitCard,0
TXN03367,18,232.01,-0.38,0.78,0.35,DebitCard,0
TXN03368,16,434.0,-0.07,0.22,0.34,CreditCard,0
TXN03369,16,1135.01,-0.15,0.31,0.23,UPI,0
TXN03370,18,301.24,-0.21,0.79,0.25,DebitCard,0
TXN03371,8,427.78,-0.05,0.69,0.14,UPI,0
TXN03372,21,288.2,-0.49,0.49,0.23,CreditCard,0
TXN03373,22,950.42,-0.37,0.62,0.13,CreditCard,0
TXN03374,16,527.5,0.03,0.37,0.29,DebitCard,0
TXN03375,15,624.0,0.36,0.42,0.14,CreditCard,0
TXN03376,21,703.16,-0.31,0.36,0.26,UPI,0
TXN03377,20,457.41,-0.24,0.18,0.26,UPI,0
TXN03378,10,371.5,0.28,0.77,0.13,DebitCard,0
TXN03379,8,930.07,-0.07,0.41,0.3,UPI,0
TXN03380,21,515.74,0.23,0.22,0.2,CreditCard,0
TXN03381,11,444.14,-0.08,0.64,0.34,UPI,0
TXN03382,17,765.54,-0.19,0.41,0.33,CreditCard,0
TXN03383,17,774.37,0.34,0.7,0.25,DebitCard,0
TXN03384,11,827.22,0.33,0.68,0.14,CreditCard,0
TXN03385,17,1085.12,-0.35,0.53,0.18,CreditCard,0
TXN03386,21,426.54,-0.49,0.27,0.19,DebitCard,0
TXN03387,13,841.11,0.37,0.34,0.14,CreditCard,0
TXN03388,9,1100.36,-0.11,0.2,0.22,DebitCard,0
TXN03389,17,1018.74,-0.36,0.49,0.08,CreditCard,0
TXN03390,17,272.82,-0.27,0.6,0.16,UPI,0
TXN03391,16,588.27,-0.23,0.71,0.11,CreditCard,0
TXN03392,16,1004.62,0.27,0.61,0.25,CreditCard,0
TXN03393,20,1157.33,0.06,0.46,0.13,UPI,0
TXN03394,16,241.83,0.05,0.66,0.25,CreditCard,0
TXN03395,9,317.57,-0.18,0.41,0.2,DebitCard,0
TXN03396,21,783.17,-0.47,0.17,0.16,DebitCard,0
TXN03397,14,349.27,0.21,0.76,0.05,DebitCard,0
TXN03398,15,698.81,-0.42,0.48,0.12,UPI,0
TXN03399,21,1125.51,-0.06,0.57,0.32,DebitCard,0
TXN03400,20,1067.14,0.08,0.72,0.1,UPI,0
TXN03401,12,983.69,0.43,0.58,0.16,CreditCard,0
TXN03402,13,277.04,-0.38,0.23,0.23,UPI,0
TXN03403,21,423.93,0.48,0.51,0.09,CreditCard,0
TXN03404,21,758.68,-0.39,0.6,0.34,CreditCard,0
TXN03405,16,412.77,0.45,0.52,0.13,CreditCard,0
TXN03406,12,447.65,0.49,0.53,0.28,CreditCard,0
TXN03407,13,505.07,0.49,0.31,0.28,UPI,0
TXN03408,11,932.02,0.27,0.27,0.28,CreditCard,0
TXN03409,14,432.78,-0.43,0.23,0.33,DebitCard,0
TXN03410,11,945.52,0.49,0.36,0.18,CreditCard,0
TXN03411,12,397.57,0.38,0.34,0.14,CreditCard,0
TXN03412,12,382.59,-0.08,0.67,0.32,DebitCard,0
TXN03413,22,1028.8,0.42,0.11,0.19,DebitCard,0
TXN03414,11,1142.3,-0.38,0.79,0.27,CreditCard,0
TXN03415,14,959.72,0.21,0.27,0.13,DebitCard,0
TXN03416,18,452.68,0.41,0.49,0.16,CreditCard,0
TXN03417,8,1077.91,0.2,0.27,0.12,DebitCard,0
TXN03418,8,766.58,-0.32,0.53,0.18,DebitCard,0
TXN03419,14,1049.1,-0.43,0.25,0.12,DebitCard,0
TXN03420,10,712.71,0.0,0.25,0.15,CreditCard,0
TXN03421,15,660.55,-0.2,0.61,0.3,UPI,0
TXN03422,17,692.86,0.29,0.25,0.2,UPI,0
TXN03423,11,1098.79,0.3,0.37,0.22,CreditCard,0
TXN03424,17,662.54,-0.4,0.7,0.21,DebitCard,0
TXN03425,16,1120.44,-0.41,0.46,0.07,UPI,0
TXN03426,22,792.22,0.42,0.3,0.31,UPI,0
TXN03427,12,883.51,0.44,0.24,0.1,CreditCard,0
TXN03428,8,1139.44,0.16,0.79,0.19,CreditCard,0
TXN03429,18,907.68,0.03,0.56,0.31,UPI,0
TXN03430,9,763.59,0.3,0.37,0.19,UPI,0
TXN03431,12,366.24,0.12,0.59,0.05,CreditCard,0
TXN03432,10,515.21,0.16,0.45,0.21,CreditCard,0
TXN03433,10,610.44,0.13,0.62,0.17,UPI,0
TXN03434,9,1031.29,0.35,0.19,0.23,CreditCard,0
TXN03435,16,231.64,-0.17,0.55,0.06,UPI,0
TXN03436,13,1081.45,-0.34,0.24,0.11,DebitCard,0
TXN03437,20,527.9,0.28,0.66,0.13,CreditCard,0
TXN03438,12,461.02,-0.4,0.71,0.29,CreditCard,0
TXN03439,13,209.46,0.28,0.64,0.22,CreditCard,0
TXN03440,10,828.59,-0.0,0.68,0.09,CreditCard,0
TXN03441,8,824.58,-0.25,0.77,0.3,UPI,0
TXN03442,8,1178.17,0.26,0.46,0.23,UPI,0
TXN03443,22,689.88,-0.15,0.6,0.28,UPI,0
TXN03444,14,867.79,0.29,0.26,0.3,UPI,0
TXN03445,16,522.99,-0.49,0.34,0.21,CreditCard,0
TXN03446,21,1143.26,0.35,0.72,0.28,UPI,0
TXN03447,15,203.11,-0.13,0.66,0.2,CreditCard,0
TXN03448,9,222.2,-0.25,0.71,0.18,UPI,0
TXN03449,18,979.93,-0.2,0.26,0.06,DebitCard,0
TXN03450,18,543.03,0.18,0.53,0.3,CreditCard,0
TXN03451,9,1048.37,-0.08,0.68,0.3,CreditCard,0
TXN03452,16,708.39,-0.36,0.47,0.18,UPI,0
TXN03453,9,302.71,0.11,0.23,0.17,UPI,0
TXN03454,17,781.71,0.12,0.63,0.32,CreditCard,0
TXN03455,14,1136.82,-0.28,0.8,0.18,UPI,0
TXN03456,22,768.75,-0.06,0.15,0.16,DebitCard,0
TXN03457,9,1180.11,-0.39,0.54,0.16,DebitCard,0
TXN03458,22,559.16,-0.34,0.3,0.16,UPI,0
TXN03459,15,593.7,-0.4,0.78,0.32,CreditCard,0
TXN03460,10,414.38,-0.26,0.5,0.32,DebitCard,0
TXN03461,18,573.17,0.11,0.45,0.33,DebitCard,0
TXN03462,17,257.89,-0.48,0.66,0.06,CreditCard,0
TXN03463,11,910.98,0.2,0.46,0.28,UPI,0
TXN03464,16,1067.55,-0.22,0.39,0.28,UPI,0
TXN03465,21,296.5,-0.04,0.67,0.26,DebitCard,0
TXN03466,9,1023.77,0.43,0.43,0.3,DebitCard,0
TXN03467,11,1187.21,0.13,0.77,0.22,DebitCard,0
TXN03468,14,1092.73,0.35,0.36,0.08,UPI,0
TXN03469,22,328.72,0.34,0.68,0.13,CreditCard,0
TXN03470,15,323.4,0.21,0.61,0.25,CreditCard,0
TXN03471,20,639.56,0.41,0.73,0.2,DebitCard,0
TXN03472,17,673.1,0.03,0.62,0.19,DebitCard,0
TXN03473,10,263.77,0.4,0.66,0.27,DebitCard,0
TXN03474,12,658.62,-0.37,0.26,0.08,UPI,0
TXN03475,9,521.53,-0.08,0.58,0.19,DebitCard,0
TXN03476,10,631.94,-0.03,0.61,0.29,DebitCard,0
TXN03477,12,1119.74,-0.18,0.52,0.13,UPI,0
TXN03478,14,627.69,0.18,0.55,0.18,DebitCard,0
TXN03479,20,294.29,0.21,0.49,0.05,DebitCard,0
TXN03480,22,214.62,-0.01,0.4,0.11,UPI,0
TXN03481,21,992.7,-0.13,0.47,0.14,CreditCard,0
TXN03482,19,787.75,0.37,0.28,0.11,DebitCard,0
TXN03483,14,629.59,-0.03,0.79,0.31,CreditCard,0
TXN03484,22,463.79,0.47,0.37,0.28,DebitCard,0
TXN03485,22,441.64,0.18,0.37,0.32,CreditCard,0
TXN03486,19,744.64,0.22,0.63,0.23,UPI,0
TXN03487,14,721.1,0.25,0.57,0.09,DebitCard,0
TXN03488,20,394.38,0.26,0.4,0.21,DebitCard,0
TXN03489,16,1175.57,0.29,0.57,0.05,DebitCard,0
TXN03490,12,967.71,0.08,0.78,0.32,CreditCard,0
TXN03491,9,1022.52,0.34,0.23,0.11,UPI,0
TXN03492,17,858.15,-0.33,0.73,0.06,UPI,0
TXN03493,10,1024.81,0.35,0.71,0.07,UPI,0
TXN03494,9,253.19,-0.23,0.64,0.32,UPI,0
TXN03495,20,904.78,-0.49,0.38,0.12,UPI,0
TXN03496,12,1174.65,0.1,0.55,0.33,CreditCard,0
TXN03497,14,457.95,-0.43,0.67,0.33,DebitCard,0
TXN03498,22,1159.33,-0.44,0.74,0.16,UPI,0
TXN03499,11,574.23,-0.43,0.33,0.1,DebitCard,0
TXN03500,8,467.58,-0.11,0.76,0.33,UPI,0
TXN03501,21,975.74,0.15,0.69,0.19,DebitCard,0
TXN03502,22,690.2,0.07,0.16,0.24,DebitCard,0
TXN03503,11,417.34,-0.01,0.59,0.26,CreditCard,0
TXN03504,10,512.34,-0.35,0.67,0.11,CreditCard,0
TXN03505,18,910.97,-0.39,0.36,0.15,CreditCard,0
TXN03506,16,243.75,0.32,0.47,0.18,UPI,0
TXN03507,21,338.42,0.02,0.51,0.3,DebitCard,0
TXN03508,15,352.09,0.2,0.68,0.24,CreditCard,0
TXN03509,13,1188.59,0.16,0.3,0.29,CreditCard,0
TXN03510,15,568.08,0.46,0.48,0.07,DebitCard,0
TXN03511,14,403.82,-0.19,0.43,0.12,UPI,0
TXN03512,19,460.51,-0.11,0.59,0.22,CreditCard,0
TXN03513,18,757.75,0.03,0.15,0.06,DebitCard,0
TXN03514,15,904.7,-0.39,0.72,0.07,UPI,0
TXN03515,9,1084.91,-0.12,0.37,0.14,DebitCard,0
TXN03516,8,842.47,-0.19,0.75,0.28,DebitCard,0
TXN03517,11,907.34,-0.4,0.18,0.32,DebitCard,0
TXN03518,15,870.87,-0.33,0.62,0.12,UPI,0
TXN03519,20,726.55,0.49,0.42,0.07,CreditCard,0
TXN03520,19,902.7,0.04,0.2,0.19,CreditCard,0
TXN03521,16,910.74,-0.36,0.68,0.19,DebitCard,0
TXN03522,19,235.57,-0.48,0.58,0.18,CreditCard,0
TXN03523,19,308.13,-0.46,0.11,0.25,UPI,0
TXN03524,22,686.75,0.07,0.19,0.06,CreditCard,0
TXN03525,21,396.59,-0.14,0.45,0.22,UPI,0
TXN03526,13,369.12,0.07,0.71,0.11,DebitCard,0
TXN03527,14,1141.25,0.47,0.71,0.11,DebitCard,0
TXN03528,14,375.83,-0.33,0.52,0.11,UPI,0
TXN03529,21,767.85,-0.05,0.56,0.26,UPI,0
TXN03530,20,900.19,0.17,0.64,0.25,UPI,0
TXN03531,22,986.66,-0.4,0.69,0.32,CreditCard,0
TXN03532,14,321.58,0.33,0.24,0.28,CreditCard,0
TXN03533,22,878.64,0.25,0.77,0.27,UPI,0
TXN03534,22,604.86,0.07,0.57,0.25,CreditCard,0
TXN03535,11,645.23,0.29,0.4,0.29,CreditCard,0
TXN03536,18,934.07,-0.04,0.11,0.28,DebitCard,0
TXN03537,22,778.15,-0.44,0.79,0.17,DebitCard,0
TXN03538,9,612.71,0.31,0.75,0.07,DebitCard,0
TXN03539,17,542.61,-0.13,0.75,0.19,UPI,0
TXN03540,13,275.14,0.4,0.57,0.23,UPI,0
TXN03541,17,643.41,0.4,0.51,0.24,CreditCard,0
TXN03542,18,848.64,-0.32,0.61,0.26,UPI,0
TXN03543,21,1183.69,-0.05,0.36,0.24,CreditCard,0
TXN03544,17,1087.62,-0.3,0.33,0.24,DebitCard,0
TXN03545,11,496.14,0.2,0.66,0.22,UPI,0
TXN03546,9,808.74,0.02,0.2,0.3,UPI,0
TXN03547,11,549.64,0.32,0.78,0.07,UPI,0
TXN03548,15,255.11,-0.47,0.27,0.2,UPI,0
TXN03549,21,343.54,0.38,0.47,0.15,DebitCard,0
TXN03550,16,680.04,0.08,0.23,0.27,DebitCard,0
TXN03551,21,477.05,0.38,0.59,0.34,UPI,0
TXN03552,21,858.53,-0.19,0.37,0.22,CreditCard,0
TXN03553,10,721.14,-0.25,0.55,0.26,CreditCard,0
TXN03554,12,820.79,0.08,0.36,0.3,DebitCard,0
TXN03555,10,431.07,-0.31,0.3,0.23,DebitCard,0
TXN03556,11,581.39,0.23,0.28,0.14,CreditCard,0
TXN03557,9,1168.48,-0.18,0.11,0.26,UPI,0
TXN03558,21,1185.32,0.37,0.23,0.17,DebitCard,0
TXN03559,12,464.0,0.19,0.28,0.1,CreditCard,0
TXN03560,13,1195.62,0.01,0.65,0.31,CreditCard,0
TXN03561,20,229.42,0.22,0.42,0.21,DebitCard,0
TXN03562,14,825.41,0.14,0.49,0.05,UPI,0
TXN03563,8,872.27,0.09,0.44,0.19,UPI,0
TXN03564,20,964.58,-0.07,0.5,0.12,UPI,0
TXN03565,10,351.56,-0.31,0.26,0.13,DebitCard,0
TXN03566,8,264.46,-0.45,0.19,0.29,UPI,0
TXN03567,19,482.16,0.44,0.64,0.24,UPI,0
TXN03568,17,1062.09,-0.36,0.47,0.23,DebitCard,0
TXN03569,18,437.38,-0.06,0.69,0.13,UPI,0
TXN03570,15,728.46,0.3,0.48,0.33,DebitCard,0
TXN03571,8,885.45,0.19,0.38,0.24,UPI,0
TXN03572,14,948.27,-0.47,0.28,0.17,DebitCard,0
TXN03573,16,559.4,0.25,0.75,0.23,CreditCard,0
TXN03574,19,203.34,0.42,0.51,0.27,UPI,0
TXN03575,10,1195.72,-0.22,0.22,0.33,CreditCard,0
TXN03576,14,665.02,0.12,0.4,0.16,UPI,0
TXN03577,22,593.02,0.17,0.4,0.32,DebitCard,0
TXN03578,14,379.43,0.22,0.5,0.08,UPI,0
TXN03579,8,445.53,0.34,0.35,0.28,CreditCard,0
TXN03580,8,307.88,-0.38,0.52,0.08,CreditCard,0
TXN03581,13,869.28,0.23,0.48,0.3,UPI,0
TXN03582,18,231.61,-0.12,0.32,0.25,CreditCard,0
TXN03583,10,1137.95,-0.45,0.56,0.22,UPI,0
TXN03584,19,585.57,-0.09,0.47,0.11,UPI,0
TXN03585,13,837.59,0.46,0.75,0.07,DebitCard,0
TXN03586,13,1002.44,-0.08,0.55,0.27,DebitCard,0
TXN03587,14,1016.94,0.46,0.24,0.31,DebitCard,0
